Frame,Sub Frame,"Position - cf14",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
557,0,"16.0319","31.2512","539.967"
558,0,"16.0803","31.2362","540.199"
559,0,"16.1211","31.1682","540.375"
560,0,"16.145","31.1061","540.559"
561,0,"16.1924","31.0715","540.688"
562,0,"16.2526","31.0406","540.836"
563,0,"16.3217","31.0203","540.939"
564,0,"16.3497","31.0147","541.077"
565,0,"16.4198","30.984","541.243"
566,0,"16.473","31.0034","541.437"
567,0,"16.5596","30.9852","541.62"
568,0,"16.6232","30.9728","541.782"
569,0,"16.648","30.9502","541.961"
570,0,"16.6999","30.9088","542.079"
571,0,"16.719","30.8815","542.199"
572,0,"16.7922","30.8439","542.293"
573,0,"16.7859","30.7821","542.42"
574,0,"16.839","30.7532","542.51"
575,0,"16.9028","30.741","542.649"
576,0,"16.9316","30.6921","542.757"
577,0,"16.9932","30.677","542.902"
578,0,"17.0224","30.6649","543.045"
579,0,"17.0674","30.62","543.154"
580,0,"17.1255","30.647","543.316"
581,0,"17.1666","30.595","543.409"
582,0,"17.2006","30.583","543.539"
583,0,"17.2431","30.5475","543.649"
584,0,"17.2937","30.5079","543.752"
585,0,"17.3104","30.4788","543.879"
586,0,"17.341","30.435","544.012"
587,0,"17.3754","30.4158","544.126"
588,0,"17.4411","30.3898","544.234"
589,0,"17.4718","30.3852","544.363"
590,0,"17.5128","30.3511","544.448"
591,0,"17.5536","30.391","544.606"
592,0,"17.5811","30.3642","544.696"
593,0,"17.6437","30.3379","544.843"
594,0,"17.6305","30.3218","544.992"
595,0,"17.6514","30.2362","545.09"
596,0,"17.6657","30.2023","545.226"
597,0,"17.6941","30.1506","545.312"
598,0,"17.7311","30.1336","545.386"
599,0,"17.7874","30.1002","545.453"
600,0,"17.8107","30.1066","545.506"
601,0,"17.8317","30.0677","545.541"
602,0,"17.8624","30.0662","545.626"
603,0,"17.9204","30.0485","545.727"
604,0,"17.9615","30.0313","545.885"
605,0,"17.9931","30.0673","546.095"
606,0,"17.9855","30.01","546.226"
607,0,"18.0187","30.0134","546.332"
608,0,"18.0363","29.9516","546.37"
609,0,"18.044","29.8892","546.374"
610,0,"18.1029","29.8683","546.396"
611,0,"18.1374","29.8489","546.445"
612,0,"18.1559","29.8273","546.511"
613,0,"18.1679","29.8","546.618"
614,0,"18.1854","29.7797","546.745"
615,0,"18.2214","29.7332","546.829"
616,0,"18.1988","29.6887","546.972"
617,0,"18.2274","29.638","547.039"
618,0,"18.2539","29.6131","547.148"
619,0,"18.2839","29.5834","547.22"
620,0,"18.3431","29.5496","547.269"
621,0,"18.3853","29.5024","547.327"
622,0,"18.4203","29.4367","547.362"
623,0,"18.4394","29.402","547.425"
624,0,"18.493","29.3568","547.514"
625,0,"18.4673","29.3137","547.617"
626,0,"18.4895","29.2806","547.732"
627,0,"18.4952","29.2866","547.85"
628,0,"18.4798","29.2426","547.936"
629,0,"18.5113","29.2157","548.024"
630,0,"18.5338","29.1648","548.086"
631,0,"18.5816","29.108","548.137"
632,0,"18.63","29.0971","548.215"
633,0,"18.6549","28.9945","548.243"
634,0,"18.6743","28.9513","548.332"
635,0,"18.7035","28.8692","548.392"
636,0,"18.7222","28.8361","548.46"
637,0,"18.7425","28.8113","548.576"
638,0,"18.8085","28.8204","548.718"
639,0,"19.1079","29.2034","549.062"
640,0,"19.1844","29.1656","549.181"
641,0,"19.183","29.1126","549.272"
642,0,"19.2098","29.0511","549.322"
643,0,"19.2312","28.9716","549.38"
644,0,"19.2618","28.8952","549.398"
645,0,"19.3085","28.8491","549.478"
646,0,"19.3322","28.8102","549.589"
647,0,"19.3789","28.7628","549.662"
648,0,"19.3851","28.7791","549.76"
649,0,"19.4397","28.7005","549.833"
650,0,"19.4782","28.7077","549.939"
651,0,"19.5205","28.6713","550.046"
652,0,"19.5663","28.6332","550.127"
653,0,"19.6079","28.6053","550.17"
654,0,"19.643","28.5388","550.188"
655,0,"19.7023","28.4868","550.185"
656,0,"19.7076","28.4047","550.168"
657,0,"19.7537","28.3695","550.191"
658,0,"19.7683","28.2714","550.204"
659,0,"19.7823","28.2865","550.308"
660,0,"19.802","28.1917","550.343"
661,0,"19.8233","28.1844","550.397"
662,0,"19.8405","28.1452","550.44"
663,0,"19.8549","28.083","550.45"
664,0,"19.8824","28.0905","550.477"
665,0,"19.9094","28.0402","550.475"
666,0,"19.9298","28.0012","550.495"
667,0,"19.9356","27.9368","550.476"
668,0,"19.9362","27.8682","550.469"
669,0,"19.9437","27.7886","550.421"
670,0,"19.9275","27.7057","550.415"
671,0,"19.9547","27.6444","550.401"
672,0,"19.9581","27.6384","550.418"
673,0,"19.9709","27.6476","550.462"
674,0,"19.9937","27.5792","550.444"
675,0,"19.9934","27.5656","550.477"
676,0,"20.0068","27.5086","550.49"
677,0,"20.0276","27.4799","550.517"
678,0,"20.0407","27.418","550.538"
679,0,"20.0033","27.3488","550.561"
680,0,"19.9974","27.2725","550.547"
681,0,"19.9825","27.2246","550.54"
